2023,MROE,MRO East,9637.90,215861791.51,107812267.93,227848862.52,112805923.93,24438902.71,11614418.50,11109682.78,12037.44,5934.08,3392.31,17131736.79,2836818.27,408086.30,17225523.68,--,0.99,1.02,0.28,1402.01,0.12,0.02,1409.68,--,0.11,0.11,0.03,158.73,0.01,0.00,159.60,--,1.15,1.19,0.32,1637.39,0.14,0.02,1646.35,--,0.76,0.95,1.49,1.14,0.80,0.88,1.54,1.16,0.49,0.85,0.08,0.28,2216.51,349.96,1204.56,1671.38,0.25,0.55,0.02,0.13,0.04,0.07,0.00,0.02,2233.28,385.01,1205.82,1680.24,--,--,0.07,0.10,0.15,0.11,0.08,0.09,0.14,0.11,0.05,0.09,0.01,0.03,209.66,37.98,117.05,160.52,0.02,0.06,0.00,0.01,0.00,0.01,0.00,0.00,211.24,41.79,117.17,161.37,--,--,1.15,1.16,0.37,1713.77,0.16,0.02,1724.39,--,9677002.23,74031.73,10437642.19,0.00,1044152.00,737021.50,1319402.00,1149651.00,0.00,0.00,0.00,20188676.15,4250226.50,0.00,3206074.50,20925697.65,3513205.00,0.00,0.396,0.003,0.427,0.000,0.043,0.030,0.054,0.047,0.000,0.000,0.000,0.826,0.174,0.000,0.131,0.856,0.14,0.00,5982229.62,194956.00,4637165.17,0.00,0.00,295331.99,0.00,0.00,0.00,0.00,0.00,0.538,0.018,0.417,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000
2023,MROW,MRO West,77431.60,1175173096.50,567953049.11,1725979157.39,775129479.62,240962889.78,100788133.50,60261647.37,85634.38,40569.59,107898.24,110845559.80,23377948.97,3368403.72,111619164.58,--,0.71,0.81,0.90,920.02,0.10,0.01,926.44,--,0.15,0.14,0.18,188.65,0.02,0.00,189.96,--,1.45,1.64,1.82,1870.09,0.20,0.03,1883.14,--,1.72,20.52,0.51,1.41,1.72,18.37,0.52,1.38,2.47,4.33,0.01,1.82,2240.61,1391.73,920.60,1890.82,0.25,0.09,0.02,0.19,0.04,0.02,0.00,0.03,2257.34,1399.24,921.71,1903.41,--,--,0.16,1.45,0.06,0.14,0.16,1.28,0.06,0.14,0.23,0.31,0.00,0.18,211.43,98.41,115.92,191.06,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,213.01,98.94,116.06,192.34,--,--,1.40,1.38,1.58,1776.58,0.18,0.03,1788.45,--,84755245.68,281403.29,31536182.73,18849705.00,9982702.49,1599293.13,90496905.00,2776656.00,0.00,373807.59,310989.68,135796344.29,104855556.62,310989.68,94872854.13,118545932.43,122105968.49,310989.68,0.352,0.001,0.131,0.078,0.041,0.007,0.376,0.012,0.000,0.002,0.001,0.564,0.435,0.001,0.394,0.492,0.51,0.00,39426007.30,54070.21,19776789.40,0.00,0.00,857317.31,0.00,0.00,0.00,0.00,147463.15,0.654,0.001,0.328,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.002
2023,NEWE,NPCC New England,39269.40,502359372.46,232603373.21,803718737.46,353106865.19,103105442.22,45279224.30,25332267.29,14961.04,6400.87,5936.82,27696321.95,6444945.73,831806.50,27896765.55,--,0.29,0.28,0.12,537.24,0.06,0.01,541.13,--,0.06,0.06,0.02,110.27,0.01,0.00,111.06,--,0.47,0.46,0.19,865.02,0.10,0.01,871.28,--,3.52,5.20,0.20,0.23,7.11,4.13,0.20,0.22,1.23,3.98,0.01,0.03,2299.79,2179.37,843.65,852.03,0.28,0.08,0.02,0.02,0.04,0.01,0.00,0.00,2318.20,2185.31,844.54,852.98,--,--,0.31,0.35,0.03,0.03,0.59,0.25,0.03,0.03,0.11,0.27,0.00,0.00,202.85,146.34,118.55,119.11,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,204.47,146.74,118.67,119.24,--,--,0.39,0.32,0.14,885.16,0.07,0.01,889.32,--,203345.33,387301.44,57464856.85,23204239.00,8616761.48,4386334.23,3442590.05,3701899.66,0.00,1594279.34,103835.00,82854021.95,20147585.42,103835.00,11530823.94,64036117.18,38965490.19,103835.00,0.002,0.004,0.557,0.225,0.084,0.043,0.033,0.036,0.000,0.015,0.001,0.804,0.195,0.001,0.112,0.621,0.38,0.00,161737.00,186121.89,23282150.15,0.00,0.00,1467138.54,0.00,0.00,0.00,235119.71,0.00,0.006,0.007,0.919,0.000,0.000,0.058,0.000,0.000,0.000,0.009,0.000
2023,NWPP,WECC Northwest,80127.80,1070279319.82,426357516.65,1659488473.81,682978273.20,269265835.41,114182672.04,43044994.03,76424.86,29664.79,36116.13,85048260.98,14502705.38,2056359.83,85523766.54,--,0.57,0.52,0.27,631.71,0.05,0.01,635.24,--,0.14,0.14,0.07,158.93,0.01,0.00,159.82,--,1.33,1.22,0.63,1479.62,0.13,0.02,1487.89,--,1.97,0.91,0.86,1.31,1.93,0.85,0.84,1.29,1.32,16.77,0.01,0.61,2369.65,1839.11,929.32,1515.27,0.27,0.05,0.02,0.12,0.04,0.01,0.00,0.02,2387.29,1843.41,930.25,1522.97,--,--,0.17,0.11,0.11,0.14,0.17,0.10,0.11,0.14,0.12,2.06,0.00,0.07,206.75,225.61,118.60,162.90,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,208.29,226.14,118.72,163.73,--,--,1.58,1.55,0.75,1613.43,0.15,0.02,1623.05,--,44073818.89,557911.31,66832940.43,8435018.00,104098333.00,2796721.56,31186338.00,8457461.00,1872854.00,698501.57,255937.32,120598190.20,148411707.56,255937.32,44313374.56,114959893.75,154050004.00,255937.32,0.164,0.002,0.248,0.031,0.387,0.010,0.116,0.031,0.007,0.003,0.001,0.448,0.551,0.001,0.165,0.427,0.57,0.00,19438119.66,1235.00,22009220.09,0.00,0.00,1475208.69,0.00,0.00,0.00,4671.68,116538.90,0.452,0.000,0.511,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.003
2023,NYCW,NPCC NYC/Westchester,12789.90,252215160.57,123383293.40,254301463.57,123424468.40,30690409.06,16339369.18,13266440.06,4020.26,2090.45,411.96,14956294.38,764827.80,85648.21,14978350.36,--,0.26,0.26,0.03,974.66,0.03,0.00,976.09,--,0.03,0.03,0.00,118.60,0.00,0.00,118.77,--,0.26,0.26,0.03,975.39,0.03,0.00,976.83,--,0.00,8.74,0.23,0.23,0.00,7.10,0.23,0.23,0.00,0.40,0.01,0.01,0.00,1802.81,974.16,974.52,0.00,0.05,0.02,0.02,0.00,0.01,0.00,0.00,0.00,1805.87,975.06,975.42,--,--,0.00,0.60,0.03,0.03,0.00,0.33,0.03,0.03,0.00,0.03,0.00,0.00,0.00,123.08,118.73,118.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.29,118.84,118.84,--,--,0.36,0.39,0.01,1008.89,0.02,0.00,1010.00,--,0.00,143705.74,30095561.18,0.00,0.00,179416.21,0.00,23088.00,0.00,248637.79,0.00,30487904.70,202504.21,0.00,202504.21,30667320.91,23088.00,0.00,0.000,0.005,0.981,0.000,0.000,0.006,0.000,0.001,0.000,0.008,0.000,0.993,0.007,0.000,0.007,0.999,0.00,0.00,0.00,13114.01,13228331.71,0.00,0.00,24994.35,0.00,0.00,0.00,0.00,0.00,0.000,0.001,0.997,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000
2023,NYLI,NPCC Long Island,5832.80,98137990.31,49702061.59,100025526.31,50396205.59,9823414.81,4834738.10,5721159.13,4072.73,1912.28,1624.36,5799143.14,1375072.66,175775.30,5841684.39,--,0.83,0.79,0.33,1180.68,0.14,0.02,1189.34,--,0.08,0.08,0.03,118.18,0.01,0.00,119.05,--,0.85,0.81,0.34,1211.46,0.14,0.02,1220.34,--,0.00,4.51,0.51,0.54,0.00,7.33,0.49,0.54,0.00,0.14,0.04,0.04,0.00,2199.07,1109.09,1118.08,0.00,0.10,0.02,0.02,0.00,0.02,0.00,0.00,0.00,2207.33,1110.27,1119.31,--,--,0.00,0.33,0.06,0.06,0.00,0.30,0.05,0.06,0.00,0.01,0.01,0.01,0.00,162.20,119.27,119.79,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.81,119.40,119.92,--,--,0.81,0.74,0.13,1316.56,0.05,0.01,1319.57,--,0.00,147998.21,8563061.81,0.00,0.00,388255.48,0.00,249567.00,0.00,474533.33,0.00,9185593.34,637822.48,0.00,637822.48,9573848.82,249567.00,0.00,0.000,0.015,0.872,0.000,0.000,0.040,0.000,0.025,0.000,0.048,0.000,0.935,0.065,0.000,0.065,0.975,0.03,0.00,0.00,71783.50,5556304.81,0.00,0.00,93070.82,0.00,0.00,0.00,0.00,0.00,0.000,0.013,0.971,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000
2023,NYUP,NPCC Upstate NY,26425.40,188491604.95,90571616.38,595434178.96,260512567.37,85672139.27,36462787.54,12235752.80,3545.10,1575.40,1141.36,10323051.40,976195.47,117889.64,10352338.51,--,0.08,0.09,0.03,240.99,0.01,0.00,241.67,--,0.04,0.04,0.01,109.53,0.01,0.00,109.84,--,0.31,0.32,0.10,890.12,0.04,0.01,892.65,--,0.00,1.47,0.20,0.22,0.00,1.40,0.20,0.22,0.00,1.87,0.01,0.04,0.00,909.12,914.05,913.96,0.00,0.04,0.02,0.02,0.00,0.01,0.00,0.00,0.00,912.62,915.01,914.97,--,--,0.00,0.16,0.03,0.03,0.00,0.14,0.03,0.03,0.00,0.20,0.00,0.01,0.00,97.30,116.15,115.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.67,116.27,115.85,--,--,0.37,0.35,0.10,909.11,0.04,0.01,911.55,--,0.00,113096.46,21752761.48,27524923.00,28403302.00,1059350.39,4772445.43,1776673.00,0.00,269550.50,37.00,49660331.43,36011770.82,37.00,7608468.82,23194758.82,62477343.43,37.00,0.000,0.001,0.254,0.321,0.332,0.012,0.056,0.021,0.000,0.003,0.000,0.580,0.420,0.000,0.089,0.271,0.73,0.00,0.00,337313.11,11436900.56,0.00,0.00,461539.12,0.00,0.00,0.00,0.00,0.00,0.000,0.028,0.935,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000
2023,PRMS,Puerto Rico Miscellaneous,6532.70,173832390.98,81581702.66,175209084.97,82189117.66,17502529.12,8212500.93,10601383.97,34140.97,16814.19,32331.97,13502782.48,1354218.21,217301.60,13550534.00,--,3.90,4.10,3.70,1542.95,0.08,0.01,1548.41,--,0.39,0.41,0.37,155.35,0.01,0.00,155.90,--,3.99,4.19,3.78,1579.36,0.08,0.01,1584.95,--,6.09,4.11,2.97,3.99,6.08,4.39,2.94,4.19,2.26,5.97,1.61,3.78,2244.81,1660.25,1197.42,1579.36,0.26,0.06,0.03,0.08,0.04,0.01,0.00,0.01,2262.40,1664.60,1199.55,1584.95,--,--,0.56,0.40,0.30,0.39,0.56,0.43,0.31,0.41,0.21,0.59,0.16,0.37,205.91,163.19,121.58,155.35,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,207.53,163.61,121.80,155.90,--,--,4.37,4.72,4.74,1636.74,0.07,0.01,1642.03,--,2651850.00,6825112.53,7622080.69,0.00,37755.00,0.00,105928.00,259802.90,0.00,0.00,0.00,17099043.23,403485.90,0.00,365730.90,17099043.23,403485.90,0.00,0.152,0.390,0.435,0.000,0.002,0.000,0.006,0.015,0.000,0.000,0.000,0.977,0.023,0.000,0.021,0.977,0.02,0.00,912352.50,6460585.32,3228446.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.086,0.609,0.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2023,RFCE,RFC East,76472.90,1346005571.16,633543559.67,2464719902.16,1110148609.67,285910488.26,127263747.33,59069240.66,28833.01,13271.54,30183.77,85021258.15,10358602.21,1341673.85,85344050.37,--,0.20,0.21,0.21,594.74,0.04,0.01,597.00,--,0.04,0.04,0.05,126.33,0.01,0.00,126.81,--,0.33,0.35,0.35,985.85,0.06,0.01,989.60,--,1.00,1.61,0.20,0.27,0.85,1.34,0.20,0.27,3.54,1.19,0.01,0.30,2387.99,1762.79,855.06,980.87,0.28,0.05,0.02,0.04,0.04,0.01,0.00,0.00,2406.89,1765.81,855.97,983.21,--,--,0.08,0.12,0.03,0.04,0.07,0.10,0.03,0.04,0.30,0.09,0.00,0.04,200.55,127.95,117.88,128.12,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.14,128.17,118.00,128.43,--,--,0.58,0.56,0.62,1175.50,0.08,0.01,1180.38,--,13532026.50,180582.77,154200125.16,103611353.00,4204260.00,2513600.30,2716820.00,2872250.00,0.00,2056177.51,23293.00,273580264.95,12306930.30,23293.00,8102670.30,172482512.25,113404683.00,23293.00,0.047,0.001,0.539,0.362,0.015,0.009,0.010,0.010,0.000,0.007,0.000,0.957,0.043,0.000,0.028,0.603,0.40,0.00,9733145.70,884395.26,46179862.62,0.00,0.00,1327139.97,0.00,0.00,0.00,174316.67,770380.45,0.165,0.015,0.782,0.000,0.000,0.022,0.000,0.000,0.000,0.003,0.013
2023,RFCM,RFC Michigan,28925.40,630197074.31,281219202.73,760982337.31,328407995.73,92442123.60,38493191.00,30601790.58,23798.39,9904.72,25854.17,44468548.66,7551665.07,1055978.51,44714189.12,--,0.52,0.52,0.56,962.08,0.08,0.01,967.40,--,0.08,0.07,0.08,141.13,0.01,0.00,141.91,--,0.65,0.65,0.70,1211.43,0.10,0.01,1218.13,--,1.11,5.53,0.34,0.62,1.04,4.54,0.35,0.59,1.93,1.27,0.04,0.70,2152.77,1472.91,736.47,1230.82,0.24,0.04,0.02,0.09,0.03,0.01,0.00,0.01,2168.53,1476.01,737.36,1236.89,--,--,0.11,0.84,0.05,0.07,0.10,0.69,0.05,0.07,0.19,0.19,0.01,0.08,206.20,224.48,99.45,145.52,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,207.71,224.95,99.57,146.24,--,--,0.89,0.83,1.02,1508.12,0.14,0.02,1517.57,--,23554195.39,1341516.41,45648441.51,9355990.00,417391.00,1370604.27,8029036.00,1224946.00,0.00,1500003.13,0.00,81400146.43,11041977.27,0.00,10624586.27,73414760.70,19027363.00,0.00,0.255,0.015,0.494,0.101,0.005,0.015,0.087,0.013,0.000,0.016,0.000,0.881,0.119,0.000,0.115,0.794,0.21,0.00,15825622.46,109453.85,14128522.18,0.00,0.00,538192.08,0.00,0.00,0.00,0.00,0.00,0.517,0.004,0.462,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000
2023,RFCW,RFC West,141910.20,2944467945.42,1353380182.54,4662752039.25,2079459800.81,524411419.51,229398127.29,136471596.87,110512.79,41174.15,108122.62,238953647.79,37032754.27,5247965.05,240167461.72,--,0.42,0.36,0.41,911.32,0.07,0.01,915.95,--,0.08,0.06,0.07,162.31,0.01,0.00,163.13,--,0.66,0.56,0.64,1419.61,0.11,0.02,1426.82,--,1.21,1.15,0.27,0.65,0.93,1.18,0.26,0.53,1.56,2.13,0.01,0.65,2211.66,1990.37,881.11,1426.23,0.25,0.05,0.02,0.11,0.04,0.01,0.00,0.02,2228.27,1994.13,882.03,1433.51,--,--,0.11,0.09,0.04,0.07,0.09,0.09,0.03,0.06,0.15,0.17,0.00,0.07,209.42,161.46,117.36,162.58,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,210.99,161.76,117.49,163.41,--,--,0.99,0.78,0.88,1757.35,0.16,0.02,1767.95,--,131181429.28,1334037.37,198450880.39,148999810.00,5422842.00,1808559.56,28792416.00,4068219.27,0.00,3871616.22,481609.00,483837773.26,40092036.83,481609.00,34669194.83,336646522.82,187283287.27,481609.00,0.250,0.003,0.378,0.284,0.010,0.003,0.055,0.008,0.000,0.007,0.001,0.923,0.076,0.001,0.066,0.642,0.36,0.00,80936896.84,1415836.20,52599484.48,0.00,0.00,550631.56,0.00,0.00,0.00,649480.19,319267.60,0.593,0.010,0.385,0.000,0.000,0.004,0.000,0.000,0.000,0.005,0.002
2023,RMPA,WECC Rockies,24805.70,403363462.43,171648895.73,499632616.43,214139205.74,67712670.37,29338388.46,22198344.74,17789.06,7366.07,11143.96,35075879.99,6098783.12,872054.73,35276810.20,--,0.53,0.50,0.33,1036.02,0.09,0.01,1041.96,--,0.09,0.09,0.06,173.92,0.02,0.00,174.91,--,0.90,0.86,0.57,1777.67,0.16,0.02,1787.85,--,1.22,195.91,0.37,0.90,1.16,237.77,0.36,0.87,0.95,116.39,0.01,0.57,2391.52,37691.66,995.40,1783.70,0.26,1.48,0.02,0.15,0.04,0.29,0.00,0.02,2408.80,37811.16,996.40,1793.81,--,--,0.11,0.85,0.04,0.09,0.10,0.85,0.04,0.09,0.08,0.50,0.00,0.06,206.93,163.32,118.84,174.64,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,208.42,163.84,118.96,175.63,--,--,0.93,0.90,0.47,1620.64,0.12,0.02,1628.80,--,21439207.65,48612.34,17841440.38,0.00,7122955.00,133508.00,17439354.00,3640827.00,0.00,0.00,46766.00,39329260.36,28336644.00,46766.00,21213689.00,39462768.36,28203136.00,46766.00,0.317,0.001,0.263,0.000,0.105,0.002,0.258,0.054,0.000,0.000,0.001,0.581,0.418,0.001,0.313,0.583,0.42,0.00,9671560.99,11815.00,12447701.15,0.00,0.00,65474.61,0.00,0.00,0.00,0.00,1793.00,0.436,0.001,0.561,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000
2023,SPNO,SPP North,27920.20,348588597.31,197985585.54,556506427.31,276476420.54,73465291.06,33285328.88,24423482.98,16956.45,9423.36,5045.18,31660769.92,6373093.27,918072.03,31871637.77,--,0.46,0.57,0.14,861.93,0.09,0.01,867.67,--,0.10,0.10,0.03,181.65,0.02,0.00,182.86,--,1.01,1.23,0.30,1876.84,0.19,0.03,1889.34,--,0.94,30.88,1.05,1.01,0.87,32.61,1.07,0.98,0.41,2.84,0.02,0.30,2237.45,945.53,1024.07,1880.42,0.26,0.14,0.02,0.19,0.04,0.03,0.00,0.03,2254.70,957.21,1025.19,1892.94,--,--,0.09,1.31,0.11,0.10,0.08,1.26,0.11,0.10,0.04,0.12,0.00,0.03,207.41,39.96,111.79,182.07,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,209.01,40.46,111.91,183.29,--,--,1.07,1.04,0.30,1892.09,0.19,0.03,1904.52,--,23239668.98,152534.69,10277626.49,10301865.00,104152.00,68516.00,29176934.00,140876.00,0.00,0.00,3118.00,43971695.16,29490478.00,3118.00,29386326.00,33738346.16,39723827.00,3118.00,0.316,0.002,0.140,0.140,0.001,0.001,0.397,0.002,0.000,0.000,0.000,0.599,0.401,0.000,0.400,0.459,0.54,0.00,17118044.98,43643.39,7250459.97,0.00,0.00,8216.66,0.00,0.00,0.00,0.00,3118.00,0.701,0.002,0.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2023,SPSO,SPP South,58598.40,945309503.77,521839910.74,1139527958.77,591085084.74,154693645.65,74454022.54,65259885.53,53226.00,29129.92,52040.37,68923985.65,8498422.24,1205104.27,69202639.87,--,0.69,0.78,0.67,891.10,0.06,0.01,894.71,--,0.11,0.11,0.11,145.82,0.01,0.00,146.41,--,1.09,1.23,1.06,1404.61,0.09,0.01,1410.29,--,1.62,243.52,0.87,1.07,1.53,190.45,0.90,1.07,3.42,127.47,0.19,1.04,2290.54,41773.12,1122.29,1429.64,0.24,1.69,0.03,0.09,0.04,0.34,0.00,0.01,2306.79,41910.13,1124.10,1435.23,--,--,0.14,0.95,0.10,0.11,0.14,0.98,0.10,0.11,0.31,0.50,0.02,0.11,204.46,163.33,122.31,147.15,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,205.91,163.86,122.51,147.73,--,--,1.35,1.33,1.21,1508.43,0.10,0.01,1514.61,--,25682670.02,850341.88,69366012.09,0.00,4072238.00,1948432.88,51437999.00,677552.00,0.00,292140.84,366259.00,96191164.82,58136221.88,366259.00,54063983.88,98139597.71,56187789.00,366259.00,0.166,0.005,0.448,0.000,0.026,0.013,0.333,0.004,0.000,0.002,0.002,0.622,0.376,0.002,0.349,0.634,0.36,0.00,18368396.76,3510.12,45952398.46,0.00,0.00,768814.08,0.00,0.00,0.00,45620.00,121146.10,0.281,0.000,0.704,0.000,0.000,0.012,0.000,0.000,0.000,0.001,0.002
2023,SRMV,SERC Mississippi Valley,48030.50,998065840.56,503914184.82,1417673132.56,695068761.82,176431971.83,84374534.25,59576366.87,43011.01,22438.28,30918.97,65228228.09,5602482.78,752611.48,65406383.87,--,0.49,0.53,0.35,739.42,0.03,0.00,741.44,--,0.09,0.09,0.06,130.71,0.01,0.00,131.07,--,0.64,0.70,0.46,975.88,0.04,0.01,978.54,--,1.52,0.12,0.54,0.65,1.58,0.00,0.57,0.69,4.05,0.00,0.01,0.45,2346.43,0.00,848.14,1002.07,0.25,0.00,0.02,0.04,0.04,0.00,0.00,0.01,2362.72,0.00,849.01,1004.63,--,--,0.13,0.08,0.08,0.09,0.14,0.00,0.08,0.09,0.35,0.00,0.00,0.06,203.76,0.00,118.57,132.59,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,205.17,0.00,118.69,132.93,--,--,0.92,0.97,0.86,1145.49,0.06,0.01,1149.39,--,14512733.60,261575.28,115003210.84,38933559.00,2308085.00,1705941.90,0.00,1320392.49,0.00,2197986.68,188487.00,170909065.40,5334419.39,188487.00,3026334.39,133681448.31,42562036.49,188487.00,0.082,0.001,0.652,0.221,0.013,0.010,0.000,0.007,0.000,0.012,0.001,0.969,0.030,0.001,0.017,0.758,0.24,0.00,11165440.37,1740153.00,45497324.94,0.00,0.00,884433.57,0.00,0.00,0.00,0.00,289015.00,0.187,0.029,0.764,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.005
2023,SRMW,SERC Midwest,31516.40,688224944.11,298791102.51,923472680.11,390223007.51,105521957.28,42847989.58,21490289.68,41447.97,12341.06,86208.36,65334512.75,13900792.88,2008471.80,65795246.36,--,0.79,0.58,1.63,1238.31,0.13,0.02,1247.04,--,0.12,0.08,0.25,189.86,0.02,0.00,191.20,--,1.15,0.85,2.40,1816.18,0.19,0.03,1828.99,--,1.41,7.16,0.36,1.15,0.97,5.76,0.38,0.80,3.19,3.03,0.01,2.39,2125.53,1002.43,879.78,1811.88,0.25,0.02,0.02,0.19,0.04,0.00,0.00,0.03,2142.28,1004.20,880.76,1824.65,--,--,0.14,0.48,0.05,0.12,0.09,0.38,0.05,0.08,0.31,0.20,0.00,0.25,207.89,66.49,118.11,190.17,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,209.53,66.61,118.24,191.51,--,--,1.67,1.06,2.16,1818.55,0.19,0.03,1831.15,--,53815391.51,62107.99,17851869.36,17281372.00,1101692.00,149546.46,13195238.00,1731382.00,0.00,68113.90,265244.67,89078854.75,16177858.46,265244.67,15076166.46,71947029.21,33309684.00,265244.67,0.510,0.001,0.169,0.164,0.010,0.001,0.125,0.016,0.000,0.001,0.003,0.844,0.153,0.003,0.143,0.682,0.32,0.00,15445992.31,20270.74,6007602.89,0.00,0.00,16423.73,0.00,0.00,0.00,0.00,0.00,0.719,0.001,0.280,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000
2023,SRSO,SERC South,73016.50,1563781148.99,777112166.93,2163128672.99,1031997208.93,256582130.49,120130142.29,72011406.92,44434.87,20204.95,20764.97,107879089.34,14224644.68,2051639.65,108350076.61,--,0.35,0.34,0.16,840.89,0.06,0.01,844.56,--,0.06,0.05,0.03,137.97,0.01,0.00,138.57,--,0.47,0.46,0.22,1143.25,0.08,0.01,1148.24,--,1.08,0.75,0.28,0.44,0.78,0.71,0.31,0.41,0.53,1.59,0.01,0.12,2275.52,543.79,933.38,1203.39,0.24,0.10,0.02,0.07,0.03,0.02,0.00,0.01,2291.50,551.90,934.65,1207.65,--,--,0.10,0.13,0.04,0.05,0.07,0.13,0.04,0.05,0.05,0.27,0.00,0.02,204.31,93.29,121.92,144.05,0.02,0.02,0.00,0.01,0.00,0.00,0.00,0.00,205.75,94.69,122.09,144.56,--,--,0.74,0.65,0.30,1386.00,0.10,0.01,1392.35,--,37243401.55,266717.25,142008879.06,52135365.00,6600497.00,9113285.74,0.00,9122838.00,0.00,90945.41,202.95,231745308.27,24836620.74,202.95,18236123.74,188723229.01,67858700.00,202.95,0.145,0.001,0.553,0.203,0.026,0.036,0.000,0.036,0.000,0.000,0.000,0.903,0.097,0.000,0.071,0.736,0.26,0.00,21190837.47,219023.51,47466569.60,0.00,0.00,3134976.34,0.00,0.00,0.00,0.00,0.00,0.294,0.003,0.659,0.000,0.000,0.044,0.000,0.000,0.000,0.000,0.000
2023,SRTV,SERC Tennessee Valley,59035.50,1117324874.13,525223216.48,1897958836.12,857281865.48,209881959.02,93795850.74,67120590.39,40143.70,16969.85,44668.69,93994898.72,16564137.72,2378216.20,94541910.29,--,0.38,0.36,0.43,895.69,0.08,0.01,900.91,--,0.07,0.07,0.08,168.25,0.02,0.00,169.23,--,0.65,0.62,0.73,1528.90,0.14,0.02,1537.80,--,1.15,22.65,0.15,0.65,1.03,22.72,0.15,0.59,1.45,2.04,0.01,0.72,2274.35,1170.52,864.58,1558.34,0.26,0.05,0.02,0.14,0.04,0.01,0.00,0.02,2291.56,1174.35,865.46,1567.25,--,--,0.10,3.17,0.02,0.07,0.09,3.17,0.02,0.06,0.13,0.29,0.00,0.08,206.01,163.69,118.26,170.38,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,207.57,164.23,118.38,171.36,--,--,0.70,0.64,0.83,1665.76,0.15,0.02,1675.93,--,58938169.78,152344.23,62366040.76,68757947.00,16380429.00,1398828.59,16213.00,1769541.42,0.00,101969.86,475.50,190316471.63,19565012.01,475.50,3184583.01,122957353.22,86924130.42,475.50,0.281,0.001,0.297,0.328,0.078,0.007,0.000,0.008,0.000,0.000,0.000,0.907,0.093,0.000,0.015,0.586,0.41,0.00,37406510.09,982.12,28688426.49,0.00,0.00,630930.38,0.00,0.00,0.00,6138.00,387603.31,0.557,0.000,0.427,0.000,0.000,0.009,0.000,0.000,0.000,0.000,0.006
2023,SRVC,SERC Virginia/Carolina,96953.90,1400412212.52,678723600.28,2825951448.52,1278546706.29,321205537.27,144709323.86,92198025.87,44977.08,22841.28,24261.31,94792347.17,14304453.48,1993744.35,95256780.64,--,0.28,0.32,0.15,590.23,0.05,0.01,593.12,--,0.06,0.07,0.04,135.38,0.01,0.00,136.04,--,0.54,0.61,0.29,1138.59,0.09,0.01,1144.16,--,1.32,8.51,0.31,0.51,1.30,7.70,0.32,0.54,0.98,2.19,0.07,0.24,2106.81,1372.36,953.61,1177.39,0.23,0.29,0.03,0.07,0.03,0.04,0.00,0.01,2122.21,1391.40,955.24,1181.70,--,--,0.12,0.86,0.04,0.06,0.12,0.82,0.04,0.06,0.09,0.22,0.01,0.03,195.91,138.58,123.28,141.49,0.02,0.03,0.00,0.01,0.00,0.00,0.00,0.00,197.34,140.51,123.49,142.01,--,--,0.69,0.72,0.38,1286.77,0.10,0.01,1293.31,--,33607489.83,308687.61,125405520.38,127621001.00,6134818.00,6664278.43,1443475.00,19260677.00,0.00,522985.88,236604.00,287465684.70,33503248.43,236604.00,27368430.43,166508962.13,154459971.00,236604.00,0.105,0.001,0.390,0.397,0.019,0.021,0.004,0.060,0.000,0.002,0.001,0.895,0.104,0.001,0.085,0.518,0.48,0.00,24943710.64,68904.24,64142614.38,0.00,0.00,2924564.63,0.00,0.00,0.00,0.00,118231.98,0.271,0.001,0.696,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.001